source_file,review_id,clause_id,review_date,clause
merged.json,259,3,26.08.2021,"поэтому банк произвел второе списание, без моего ведома и сумма 73 000 рублей будет разблокирована только 30 августа, т.е. через 4 дня она будет доступна мне."
merged.json,259,4,26.08.2021,На весь этот срок моя карта будет в овердрафте и я заплачу за это %.
merged.json,259,5,26.08.2021,"Как совершив покупку, я попадаю в минус на эту же сумму и буду платить %"
merged.json,259,6,26.08.2021,банк даже не связался со мной для уточнения операции.
merged.json,260,0,03.10.2024,В апреле-мае банк проводил активную рекламу оформления дебетовой карты за 0 рублей
merged.json,260,1,03.10.2024,в том числе на сайтах партнеров (в моем случае - когда крутится баннер после совершения электронного платежа в оналайн-магазине и предлагается выбрать подарок).
merged.json,260,2,03.10.2024,"В заголовках у партнеров указано, что обслуживание по карте составляет ноль рублей."
merged.json,260,3,03.10.2024,На сайте партнера нет полной и исчерпывающей информации о проводимой акции и ее условиях.
merged.json,260,4,03.10.2024,"Предполагается, то клиент зайдет на сайт банка и все детально изучит и примет решение об оформлении конкретного продукта."
merged.json,260,5,03.10.2024,В моем случае этого сделано не было.
merged.json,260,6,03.10.2024,На текущий момент на сайте банка заявлено
merged.json,260,7,03.10.2024,"что выпуск карты не бесплатный (то есть не 0 рублей), а 5 000 рублей."
merged.json,260,8,03.10.2024,"Полных условий этой акции, размещенных рядом с рекламным баннером, конечно, нет"
merged.json,260,9,03.10.2024,"есть краткая сводка требований, которая сформулировано вот так (копия текста с сайта): Внесите на счет 5 000 ₽ для списания комиссии за выпуск."
merged.json,260,10,03.10.2024,Получите кэшбэк 5 000 ₽ при выполнении одного из условий:
merged.json,260,11,03.10.2024,совершайте покупки от 10 000 ₽ в месяц — первые 3 месяца
merged.json,260,12,03.10.2024,поддерживайте на карте неснижаемый остаток 50 000 ₽ — первые 90 дней.
merged.json,260,13,03.10.2024,Если бы банк проявил должную заботу о своем клиенте (не имея умысла не вернуть кешбек
merged.json,260,14,03.10.2024,а имея намерение – удержать клиента в банке) то сразу бы отметил важные с точки зрения выполнения обязательств клиента условия для получения возврата средств по ней.
merged.json,260,15,03.10.2024,"А именно то, что: «покупки» – это только определенный перечень операций, строго описанных в условиях проведения акции."
merged.json,260,16,03.10.2024,«Покупка» в терминологии покупателя через QR код не соответствует «покупке» в терминологии условий акции.
merged.json,260,17,03.10.2024,"В моем случае все покупки, проведенные через QR в магазинах, не были зачтены для выполнения условий акции."
merged.json,260,18,03.10.2024,"неснижаемый остаток подразумевает размещение денежных средств на карте строго в день ее оформления, и не днем позже."
merged.json,260,19,03.10.2024,"При не размещении средств в день оформления неснижаемый остаток = 0 рублей, что не соответствует условиям акции."
merged.json,260,20,03.10.2024,"Никаких прикрепленных под рекламным баннером на сайте банка ссылок на размещенные условия / навигации (аларм, прочитай тут) или памяток для понимания требований банка нет."
merged.json,260,21,03.10.2024,"Найти их самостоятельно довольно проблематично, так как продуктов и акций у банка много."
merged.json,260,22,03.10.2024,"Отмечу, что при консультации представитель банка не отметил устно особенности совершения «покупок», не передал условия на бумаге."
merged.json,260,23,03.10.2024,Поэтому внимание клиента на эти условия не было привлечено.
merged.json,260,24,03.10.2024,В результате банк правомерно не начисляет кешбек и не возвращает комиссию за выпуск карты на счет.
merged.json,260,25,03.10.2024,"Предлагаю банку улучшить условия информирования и обслуживания потребителей (например, передавать условия на бумаге, выделять жирным текстом важные моменты, сделать памятку по тому, как выполнить условия акции, прикрепить ссылки на документы под рекламным баннером)."
merged.json,261,0,12.04.2024,"Оформил дебетовую карту с промокодом, чтобы получить сертификат на озон, все условия выполнил, прошло более 30 дней"
merged.json,261,1,12.04.2024,смс с сертификатом так и не пришло в службе поддержки сказали обращаться к организатору акции промокод должен учитываться при оформлении карты(получается что Газпромбанк все обязате сливает)
merged.json,262,0,31.10.2024,Пару недель назад стал пользоваться услугами этого банка.
merged.json,262,1,31.10.2024,Чтобы кэшбэк начислили по исполнению оборота расходов более 5 тыс. р.
merged.json,262,2,31.10.2024,мне не хватает одного обработанного списания по сумме больше 29 р.
merged.json,262,3,31.10.2024,"Так вот, у меня там 4 операции в обработке на общую сумму около 2 тыс. р."
merged.json,262,4,31.10.2024,Деньги с карточки то сразу списали в день покупки
merged.json,262,5,31.10.2024,операция до сих пор находится в обработке и уже более 4х дней.
merged.json,262,6,31.10.2024,"На этом ресурсе я прочитал много отзывов о подобных случаях и оказывается подобных случаев очень много и очевидно можно сделать вывод что банк специально держит списание необработанными чтобы не начислять кэшбэк или чтобы выставить счёт клиенту за ""просроченные"" кредиты."
merged.json,262,7,31.10.2024,"Более того, утром написал подробно о ситуации в онлайн-чат"
merged.json,262,8,31.10.2024,"вы представьте, оператор по имени Екатерина ссылаясь на большое количество сообщений попросила меня написать позже."
merged.json,262,9,31.10.2024,"В общем, не рекомендую пользоваться услугами банка"
merged.json,263,0,20.11.2024,"У банка есть разные программы, типа приведи друга и получи вознаграждение, предлагают открыть дебетовые карты, кредитные и т.п. Вознаграждение выплачивается обоим."
merged.json,263,1,20.11.2024,"24 сентября, я получила от своего друга реферальную ссылку на открытие дебетовой карты Газпромбанка."
merged.json,263,2,20.11.2024,С карты было потрачено за октябрь больше 60 тыс.
merged.json,263,3,20.11.2024,"По условиям программы Газпромбанка, денежное вознаграждение выплачивается при тратах от 3000 руб. Никаких денег я не получила, банк меня игнорирует."
merged.json,263,4,20.11.2024,"кстати, человек направивший мне ссылку тоже никаких денег не получил."
merged.json,264,0,27.06.2025,Перевёл средства в Газпром банк из СБ и не жалею.
merged.json,264,1,27.06.2025,На мой взгляд ГПб один из лучших банков.
merged.json,264,2,27.06.2025,Если являешься премиальным клиентом - достаточно много приятных мелочей.
merged.json,265,0,19.05.2024,У меня была на руках достаточная сумма наличной валюты для поездки.
merged.json,265,1,19.05.2024,Увидел рекламу карты Union Pay от Газпромбанка.
merged.json,265,2,19.05.2024,После чего мне позвонили по телефону из Газпромбанка.
merged.json,265,3,19.05.2024,"Уговорили, что оформите карту, она вам ничего не будет стоить при выполнении ряда условий."
merged.json,265,4,19.05.2024,В отпуске ради проверки несколько раз воспользовался картой.
merged.json,265,5,19.05.2024,"решил подождать эти 2 месяца, чтобы вернуть комиссию."
merged.json,265,6,19.05.2024,"Захожу посмотреть, а выясняется, что у меня списали за какую-то автоподписку Газпромбанк."
merged.json,265,7,19.05.2024,"Ни по телефону, ни в офисе никто мне про подписки не говорили."
merged.json,265,8,19.05.2024,"На все мои возмущения в чате получил ответы, что таковы тарифы банка."
merged.json,265,9,19.05.2024,"Газпромбанк - тот самый банк, который вас будет уговаривать пользоваться своими продуктами, расписывая их преимущества"
merged.json,265,10,19.05.2024,"не будет говорить про какие-то тарифы и условия, которые пишутся мелким почерком."
merged.json,265,11,19.05.2024,Планировал в конце мая получить 5000 рублей за выпуск карты назад.
merged.json,265,12,19.05.2024,"Выполнил условия, про которые мне говорили и в отделении, и по телефону"
merged.json,265,13,19.05.2024,"банк перехитрил, уменьшил у меня сумму остатка, чтобы я не выполнил условия, и лишился 50000 рублей."
merged.json,265,14,19.05.2024,"Не стоит верить ни их сотрудникам на телефоне, ни в отделении."
merged.json,266,0,04.07.2024,2024 обратился в отделение Газпромбанка в городе Москва м.
merged.json,266,1,04.07.2024,Заблокировали счета с деньгами на сберегательном счету и карте.
merged.json,266,2,04.07.2024,В отделении я написал бумагу с реквизитами на закрытие счета и вывод денежных средств.
merged.json,266,3,04.07.2024,"Со сберегательного счета мне деньги выдать отказались, сказали ехать в Краснодар"
merged.json,266,4,04.07.2024,так как счет был открыт в Краснодаре.
merged.json,266,5,04.07.2024,"Что очень неудобно для меня, так как я приехал в Москву для ухода в армию."
merged.json,266,6,04.07.2024,"15.06 я снова пошел в отделение Газпромбанка на автозаводской, снова написал бумаги на закрытие счета, сказал"
merged.json,266,7,04.07.2024,что не имею возможности поехать в Краснодар.
merged.json,266,8,04.07.2024,"Заполнили с сотрудником запрос на вывод денег со сберегательного счета в Москве, сотрудник обещал перезвонить в течение трех дней звонка не поступило."
merged.json,266,9,04.07.2024,"Я поехал в Краснодар, с Москвы в Краснодар, то есть я потратил время и деньги."
merged.json,266,10,04.07.2024,"Обратился в отделение Газпромбанка на улице Строителей, и мне там снова не выдали деньги и вообще отказали в обслуживании."
merged.json,266,11,04.07.2024,25.06 я вернулся в Москву и снова обратился в отделение Газпромбанка на метро Лермонтовский проспект.
merged.json,266,12,04.07.2024,"так как 26.06 у меня была повестка, я сказал, что ограничен во времени."
merged.json,266,13,04.07.2024,"Мы снова заполнили бумагу на закрытие счета карточного и на закрытие сберегательного, деньги должны были перевести на Тинькофф банк с комиссией"
merged.json,266,14,04.07.2024,по истории транзакций в приложении Газпромбанка произошел возврат.
merged.json,266,15,04.07.2024,Сегодня 03.07 деньги на карту Тинькофф с карты Газпромбанка тоже не упали.
merged.json,266,16,04.07.2024,Больше месяца не могу достать деньги с вашего банка.
merged.json,266,17,04.07.2024,"Есть фото повестки, что я с 26.06 нахожусь в армии и фото заявления"
merged.json,266,18,04.07.2024,которое заполнял в банке 25.06 на вывод денег со сберегательного счета.
merged.json,267,0,09.07.2025,"""Привилегии Стандарт"" (=199 руб в мес) с меня в моб."
merged.json,267,1,09.07.2025,"Как выяснилось позднее, с сентября стоимость выросла до 299 руб., о чем никто не предупреждал. . 24 г. и 07.11."
merged.json,267,2,09.07.2025,"24 г. в отделение банка в СПБ, пр.Большевиков 1-3, составлено обращение№-2048590) произвести перерасчет кэшбека за 2 оплаченных месяца (сентябрь, октябрь 2024 г), кэшбек за эти месяце был начислен по старой программе в размере 3% вместо 5%. Недоначисленная за 2 месяца разница составила 544 руб."
merged.json,267,3,09.07.2025,В итоге дважды списанные суммы в размере 398 руб мне вернули на карту только 14.11. 24 г. .
merged.json,267,4,09.07.2025,"Видимо, это слишком серьезная сумма для банка) Ни компенсации, ни извинения за длительное рассмотрение обращения в обход регламента принесены тоже не были Далее, в последующие месяцы 24.10. 24 г, 23.11. 24 и 05.03."
merged.json,267,5,09.07.2025,2025 г я оплатила 3 x 299 руб (Газпром привилегии) за получение повышенного кэбека в течение 3-х месяцев.
merged.json,267,6,09.07.2025,"В марте выяснилось, что правила изменились и для начисления повышенного кэшбека в размере 5% надо еще сохранять ежедневный остаток на дебетовой карте в течение месяца в размере 10 000 руб, что я и выполнила"
merged.json,267,7,09.07.2025,должна была получить 805 руб за 2 покупки по дебетовой карте.
merged.json,267,8,09.07.2025,"Мне это было необходимо для компенсации покупки, поскольку накопленная сумма кэшбека составила бы 1022 руб + 805 руб = 1827 руб."
merged.json,267,9,09.07.2025,"оказалось, что условия все же не выполнены и эту сумму я так и не увидела."
merged.json,267,10,09.07.2025,В итоге в марте 2025 г. я получила 0 кэшбека при этом
merged.json,267,11,09.07.2025,"заплатив за него 299 рублей ""абонентскую плату"" и бесплатно продержав на счету 10 000 руб в течение месяца (это +150 руб при 20% ставке годовых) - чудеса, да и только! !"
merged.json,267,12,09.07.2025,Неплохой бизнес)) Оцениваю свои потери от манипуляций банка с программой привилегии и кэшбеком:
merged.json,267,13,09.07.2025,544 руб + 805 руб + 150 руб (% за использовнаие моих средств) = 1499 руб.
merged.json,267,14,09.07.2025,"Кроме того, на счете зависли 1022 бонусов, заработанные еще в 2024 г по старым правилам"
merged.json,267,15,09.07.2025,"которыми в 2025 г. уже по новым правилам я не могу ни компенсировать покупку (не хватает суммы до 2500 бонусов), ни конвертировать по курсу 1 бонус =0,50 руб (от суммы 1500 бонусов). ""обмена"" составлял 1 бонус = 1 руб."
merged.json,267,16,09.07.2025,Участвовать в крайне сомнительных схемах банка я больше не намерена.
merged.json,267,17,09.07.2025,"Надеюсь, что банк пойдет навстречу и компенсирует причитающуюся мне сумму в размере: 544 руб + 805 руб + 150 руб + 1022 руб = 2521 руб."
merged.json,267,18,09.07.2025,"Тем более, что я уже за это банку заплатила 3 x 299 руб = 897 руб в рамках программы привилегии за 3 месяца! !"
merged.json,268,0,30.09.2024,Мне не выплачена комиссия за выдачу карты Union Pay на материальном носителе. .
merged.json,268,1,30.09.2024,"6 мая 2024 год в отделении Газпромбанка ​по адресу г. Челябинск, улица Труда, 172 мне была выдана карта на физическом носителе Union Pay *5628."
merged.json,268,2,30.09.2024,"Карту сотрудник банка выдавал долго, т.к. не получалось её оформить на меня."
merged.json,268,3,30.09.2024,Комиссия за выдачу в 5000 рублей списалась 6 мая.
merged.json,268,4,30.09.2024,"После трёх месяцев выполнения условий, комиссия за выдачу не вернулась."
merged.json,268,5,30.09.2024,"Обратившись в чат поддержки мне ответили, что мне возврат комисии не положен. . 1) Выпустить карту на физическом носителе (я оформил) 2) Выполнить условия по акции (Выполнение условий: май, июнь, июль, ) 3) Получите возврат комиссии (не получил. ."
merged.json,268,6,30.09.2024,) То что Ваш сотрудник оформил мне карту не основной
merged.json,268,7,30.09.2024,дополнительной к карте *7263 это ошибка не моя.
merged.json,268,8,30.09.2024,от выпуска карты я бы вообще отказался.
merged.json,268,9,30.09.2024,Про прозрачность условий не может быть и речи!
merged.json,268,10,30.09.2024,Прошу разобраться в этой ситуации и вернуть мне положенные 5000 рублей за выпуск карты по условиям публичной оферты.
merged.json,268,11,30.09.2024,"Выполнение условий: май, июнь, июль, август 2024 года"
merged.json,269,0,29.06.2025,2025 в офис банка по поводу перевыпуска дебетовой карты сотрудник проявил профессионализм: быстро и чётко объяснил все детали и выполнил работу оперативно.
merged.json,269,1,29.06.2025,"Время, затраченное на решение вопроса, составило около пяти минут."
merged.json,269,2,29.06.2025,"Консультант рассказала о преимущества карты, кэшбеке. Остался очень доволен качеством обслуживания."
merged.json,270,0,17.04.2025,Выражаю большую благодарность сотруднику офиса Газпромбанка на Новослободской.
merged.json,270,1,17.04.2025,"Зашла в офис, поскольку уже с ноября не пользуюсь картой UNION PAY"
merged.json,270,2,17.04.2025,с нее ежемесячно расходовались 299 руб. Сотрудник (мужчина) сразу же понял
merged.json,270,3,17.04.2025,"в чем суть моей проблемы, предложил открыть приложение"
merged.json,270,4,17.04.2025,"Как только приложение установилось и я авторизовалась (это тоже получилось не сразу, т.к. у меня не было с собой карты), сотрудник заботливо помог отключить сначала Премиум подписку, а потом оплату смс."
merged.json,270,5,17.04.2025,Все это он делал очень быстро и доброжелательно
merged.json,270,6,17.04.2025,все задержки происходили только из-за меня.
merged.json,270,7,17.04.2025,сотрудник дополнительно проконсультировал меня по поводу оформления зарубежных карт .
merged.json,271,0,31.05.2023,При получении в офисе дебетовой карты обнаружилось
merged.json,271,1,31.05.2023,что на меня повесили ещё 3 кары (2 кредитки+дебетовка).
merged.json,271,2,31.05.2023,Чо и как произошло - путаются (карты ваши/сбой в программе/. . ).
merged.json,271,3,31.05.2023,Банк отказывается решать свою ошибку и удалять чужие карты. .
merged.json,272,0,30.10.2024,"Участвовала в акции - при оформлении новой дебетовой карты Мир должен был прийти сертификат в Детский мир, условия акции были выполнены сертификат так и не пришел. 2024."
merged.json,272,1,30.10.2024,"Обращалас в чат поддержки банка, там отвечают что я должна где то в интернете искать каких то организаторов акции. Очень сомнительно это все"
merged.json,273,0,04.10.2024,Способ получения был предложен только один – доставка представителем банка. 2024 с 15:00 до 19:00.
merged.json,273,1,04.10.2024,За день до назначенной даты от банка пришло СМС с напоминанием о доставке карты.
merged.json,273,2,04.10.2024,Утром в день доставки также пришло СМС с напоминанием о дате и времени доставки.
merged.json,273,3,04.10.2024,"Через некоторое время на телефон поступил звонок от представителя банка, который уточнил адрес и буду ли я по адресу в назначенный интервал времени."
merged.json,273,4,04.10.2024,"даже не позвонили и не уведомили каким-либо иным образом, что доставки не будет."
merged.json,273,5,04.10.2024,"На следующий день от банка пришло СМС, что доставка переносится Очень своевременно проинформировали, видимо, если вдруг я еще не понял, что вчера никто не приехал."
merged.json,273,6,04.10.2024,"Желания обслуживаться в банке, которому наплевать на своих клиентов, -желания нет никакого."
merged.json,274,0,17.09.2024,"Оформила дебетовую карту газпромбанка по ссылке с акцией getblogger, где по ссылке дают сертификат озон на 1000 р."
merged.json,274,1,17.09.2024,"ничего не получила, хотя выполнила все условия акции, осуществила покупку с карты и не одну"
merged.json,274,2,17.09.2024,"ничего так и не начислили, прошёл уже месяц."
merged.json,274,3,17.09.2024,Прошу начислить обещанные баллы и сертификат озон.
merged.json,275,0,18.10.2022,"Была в офисе банка впервые, понравилось все: аккуратность, чистота в помещении, вежливость и высокий проф."
merged.json,275,1,18.10.2022,Мой вопрос решили сразу - люоформили именную дебетовую карту.
merged.json,275,2,18.10.2022,Дружеская атмосфера дополнительно добавляет плюсиков сотрудникам в карму.
merged.json,276,0,10.10.2024,"Вчера обнаружил списание с карты в размере 2990 ₽ за оплату подписки ""Привилегии"" , которую не подключал."
merged.json,276,1,10.10.2024,На горячую линию и премиальному менеджеру дозвониться/написать в чат невозможно.
merged.json,276,2,10.10.2024,На протяжении всего дня сотрудники банка ответили лишь один раз.
merged.json,276,3,10.10.2024,Ссылаясь на новые условия обслуживания средства вернуть отказались (клиентоориентированность?
merged.json,276,4,10.10.2024,"не слышали), оповещать владельцев карт об изменениях в тарифе не желают."
merged.json,276,5,10.10.2024,"Исходя из вышесказанного прощаюсь с банком на не очень доброй ноте, учитывая"
merged.json,276,6,10.10.2024,что конкуренты решают подобные вопросы очень оперативно и в сторону клиента.
merged.json,276,7,10.10.2024,"Придется пользоваться премиальным сервисом другого банка, в котором нет подобных проблем."
merged.json,277,0,01.04.2025,"Добрый день, ПОЛУЧЕНИЕ ДЕБЕТОВОЙ КАРТЫ ЖЕ 4-ЙДЕНЬ."
merged.json,277,1,01.04.2025,"Скачал приложение, ввел все необходисые данные и в итоге: ВАМ НЕОБХОДИМО получить карту в офисе."
merged.json,277,2,01.04.2025,"Щукинская) паспорт при мне, все в порядке."
merged.json,277,3,01.04.2025,"""Не можем вам выдать карту вам необходимо пройти верификацию"""
merged.json,277,4,01.04.2025,"""Позвоните завтра по №400 и уточните, прошли или нет."
merged.json,277,5,01.04.2025,"Звоню на следующий день- опратор, говорит, я вообще не в курсе о чём речь. ."
merged.json,277,6,01.04.2025,Какую верификацию нужно проходить 4дня+++ чтобы получить карту дебетовую?
merged.json,277,7,01.04.2025,"21век на дворе, открыть карту 4дня, посомтрим, что будет завтра. . . p. s."
merged.json,277,8,01.04.2025,"Сын тоже хотел заказать карту, тоже сказали :"
merged.json,277,9,01.04.2025,"""В вашем регионе для этого нужно обратиться в офис"""
merged.json,277,10,01.04.2025,"Он позвонил, сотрудник сказал, лучше не приезжайте, у нас большие очереди 30мин+ поэтому е советую. КАПЕЦ полный!"
merged.json,278,0,12.06.2021,"оно исполнено и банк блокирует всю мою зарплату, а не 50%."
merged.json,278,1,12.06.2021,"Сотрудники контактного центра обещали, что деньги будут доступны не позднее следующего календарного дня"
merged.json,278,2,12.06.2021,ситуация не изменилась деньги так и не доступны.
merged.json,278,3,12.06.2021,По итогу я с семьей оказался на вокзале без денег.
merged.json,278,4,12.06.2021,"В контактном центре разводят руками и говорят ожидать 5 рабочих дней, учитывая, что сегодня 12.06."
merged.json,278,5,12.06.2021,В контактном центре просто отмахиваются и говорят ждите…
merged.json,278,6,12.06.2021,"что это за банк, которому пофигу на своих клиентов?"
merged.json,278,7,12.06.2021,Для чего весь этот персонал если вопрос решить из них никто не может?
merged.json,279,0,08.12.2024,"""Газпромбанка"" по акции, все условия выполнены, должны быди отправить сертификат ozon на 1000 он мне так и не поступил."
merged.json,279,1,08.12.2024,"В службе поддержки банка ответили, что их это не касается, все вопросы к ООО ""Гетблоггер"" ."
merged.json,279,2,08.12.2024,"Банк ни при чем, карту же уже оформили."
merged.json,279,3,08.12.2024,Прошу в срочном порядке решить мой вопрос.
merged.json,280,0,18.03.2025,"Второй месяц, а может уже и третий ."
merged.json,280,1,18.03.2025,"ГБП ""рисует"" долги от ФССП, сама же служба ФССП (при обращении как лично так и через ходотайство) и словом и делом и документами показывает что никаких арестов нет то ГПБ их тут же арестует, отправит в ФССП"
merged.json,280,2,18.03.2025,"а они отправят обратно мне (т.к. никаких арестов в реальности нет) только уже на СБЕР, проверено опытным путем."
merged.json,280,3,18.03.2025,"Более того все другие банки (СБЕР, ВТБ, АльфаБанк, Т-Банк и т.д.) где есть рассчетные счета ни каких арестов не ""рисуют"" ."
merged.json,280,4,18.03.2025,"Ответ у ГПБ один, берите документы в ФССП и несите в отделение"
merged.json,280,5,18.03.2025,есстественно это было первое что было сделано
merged.json,280,6,18.03.2025,в отделении даже не стали смотреть документ и очень вежливо ответили
merged.json,280,7,18.03.2025,"""мы никаие доменты не принимаем от посетителей, можете не показывать"" ."
merged.json,280,8,18.03.2025,"Прикрепил скрины из приложения, там даже общая сумма не совпадает, с теми шестью арестами которые показывают."
merged.json,281,0,16.10.2024,"На счет, открытый в ГПБ поступили денежные средства."
merged.json,281,1,16.10.2024,"В целях получения своих денежных средств я обращался 4 раза в отделения банка ГПБ в г. Москве по следующим адресам: Цветной бул. 2; - Автозаводская ул., 9/1 Мясницкая ул., 48 (2 раза)."
merged.json,281,2,16.10.2024,Также неоднократно обращался на горячую линия банка и в чат интернет-помощника.
merged.json,281,3,16.10.2024,денежные средства мне отдавать/переводить отказались ссылаясь на следующие причины:
merged.json,281,4,16.10.2024,невозможно осуществить перевод из-за программной ошибки
merged.json,281,5,16.10.2024,невозможно осуществить выдачу денег из-за закрытой кассы
merged.json,281,6,16.10.2024,невозможно осуществить выдачу денег из-за ошибки по пластиковой карте.
merged.json,281,7,16.10.2024,"На протяжении всего времени сотрудниками банка принимались решения, которые не привели к возврату моих денежных средств: пытались разблокировать старую карту открыть новый счет перевыпустить карту"
merged.json,281,8,16.10.2024,и т.д. Отказываясь вернуть мне мои денежные средства Газпромбанк создал ситуацию при которой мною не может быть погашен ипотечный кредит.
merged.json,281,9,16.10.2024,Считаю недопустимой сложившуюся ситуацию при которой банк не отдает/не переводит денежные средства находящиеся на счете его законному владельцу.
merged.json,282,0,09.08.2021,Раньше спокойно с нее переводила деньги на свою карту.
merged.json,282,1,09.08.2021,в этом году внезапно без предупреждения банк решил наживиться и списал с моей карты 1200 рублей!
merged.json,282,2,09.08.2021,"По телефону решить вопрос не смогли (да и не пытались), оставила сообщение в обратной связи и тишина!"
merged.json,283,0,07.06.2023,"Пользуюсь картой с умным кэшбэком, и уже 2 месяца его не начисляли, начал выяснять через чат в приложении"
merged.json,283,1,07.06.2023,"мне отвечают, что я невыполнил условие о расходах 5000 в месяц"
merged.json,283,2,07.06.2023,я смотрю историю траты несколько десятков тысяч каждый месяц
merged.json,283,3,07.06.2023,пишу что 18 мая в Леруа было потрачено 13840 рублей для примера
merged.json,283,4,07.06.2023,что МСС код при покупках в Леруа не соответствует требованиям банка
merged.json,283,5,07.06.2023,"приводят примеры кодов на которые его они будут начислять, в основном как я понял это аптеки и рюмочные, то есть нужно много пить и получать кэшбэк"
merged.json,283,6,07.06.2023,вот строить не надо :) В общем если кратко
merged.json,283,7,07.06.2023,то за покупки в строительных магазинах кэшбэк вам не начислят.
merged.json,284,0,16.03.2023,"Очень захотелось выразить приятные слова банку, вернее, сотрудникам банка, которые очень вежливы."
merged.json,284,1,16.03.2023,когда бы я не обратилась с вопросом
merged.json,284,2,16.03.2023,"Я на пенсии, поэтому дорожу каждой копейкой, а Газпромбанк"
merged.json,284,3,16.03.2023,"в отличии от других банков, не берет комиссии за переводы и оплату коммунальных, меня это очень радует."
merged.json,284,4,16.03.2023,"Главное, что отвечают в любое время суток"
merged.json,284,5,16.03.2023,"не приходится выбирать Московское время или местное, просто звоню и получаю ответ."
merged.json,284,6,16.03.2023,"Благодарю, вас, за такую заботу о нас, клиентах."
merged.json,284,7,16.03.2023,"🙏 Пусть, у вас, все будет змечательно👍💝 С уважением - Антонина Д-на."
merged.json,285,0,03.12.2024,24 переводил деньги по сбп со своего счета Сбербанк на свой счет Газпромбанк.
merged.json,285,1,03.12.2024,"В Сбербанке перевод прошеломил, а Газпромбанк пишет перевод не выполнет."
merged.json,285,2,03.12.2024,"Поддержка не отвечает, жду на линии 30 мин и сбрасывают."
merged.json,285,3,03.12.2024,Деньги До сих пор не были зачислены на счет.
merged.json,286,0,25.07.2025,"2025 заказала карту для накопителтного счета, так как увидела"
merged.json,286,1,25.07.2025,"что для новых клиентов на два месяца ставка нс 20,5%, меня очень заинтересовало. 27.06."
merged.json,286,2,25.07.2025,Созвонился утром со мной Курьер по имени София.
merged.json,286,3,25.07.2025,"Мы с курьером все обговорили, договорились на 12 часов."
merged.json,286,4,25.07.2025,"София перед тем как выезжать ко мне, уточнила место встречи и предупредила, что выезжает ко мне."
merged.json,286,5,25.07.2025,"вовремя оформления София все подробно рассказала про нс, так же про кэшбеки рассказала."
merged.json,286,6,25.07.2025,"Очень милая девушка, а главное все доходчиво объяснила и показала."
merged.json,287,0,10.03.2019,Обслуживание и отношение к клиенту в АО Газпромбанке неприемлемое.
merged.json,287,1,10.03.2019,"Открыли счет, заказали карту, карту выдали оплатил на сайте объявление на сумму 1 290 кажется, на след день пошли с женой в магазин, оплатить не смогли ничего. ОК."
merged.json,287,2,10.03.2019,"на счете было тоже много денег, мы говорим переведите на счет в другой банк"
merged.json,287,3,10.03.2019,что деньги со счета мы заберем тоже через 45 дней.
merged.json,287,4,10.03.2019,"Почитали дома договор банковского обслуживания, где прописано"
merged.json,287,5,10.03.2019,что деньги с текущего счета клиент может переводить когда он захочет
merged.json,287,6,10.03.2019,"в результате нас ввели сотрудники в заблуждение мы потеряли свое время, пришлось на следующий день ехать в другое отделение на проспекте мира д."
merged.json,287,7,10.03.2019,"108 перед 23 февраля, нам сказали что деньги заблокированы финмониторингом"
merged.json,287,8,10.03.2019,"по какой причине сказать не могут, т.к. в 16.45 все ушли домой, приходите после праздников."
merged.json,287,9,10.03.2019,"Приехали после праздников, нас промурыжили еще 2 часа, ждали когда финмон разблокирует счет"
